fold,id,epoch,smoothing,score
1,g25,4,1,0.32577475192927624
1,g25,4,8,0.3208155220544953
1,g25,4,32,0.31834911978038966
1,g25,8,1,0.34290560050740815
1,g25,8,8,0.3403965686222259
1,g25,8,32,0.34566227139456285
1,g25,16,1,0.36121225982650673
1,g25,16,8,0.3619703847114829
1,g25,16,32,0.36747208606678883
1,g26,2,1,0.3590002303353409
1,g26,2,8,0.37716037115725354
1,g26,2,32,0.37790427831545415
1,g26,4,1,0.3516560406334854
1,g26,4,8,0.35087981250831096
1,g26,4,32,0.3552014264440337
1,g26,8,1,0.3474266375688992
1,g26,8,8,0.33928786635584285
1,g26,8,32,0.34208379354363205
1,g26,16,1,0.3527627459303532
1,g26,16,8,0.3457628552322057
1,g26,16,32,0.34729065933630343
1,g27,2,1,0.34255157325879837
1,g27,2,8,0.3379022238104099
1,g27,2,32,0.3444949193681652
1,g27,4,1,0.3417923044632947
1,g27,4,8,0.3456324577701639
1,g27,4,32,0.3496349629557739
1,g27,8,1,0.347624864409276
1,g27,8,8,0.36038665767297434
1,g27,8,32,0.35905537617252
1,g27,16,1,0.3711143601251927
1,g27,16,8,0.3523983094609655
1,g27,16,32,0.35638282724468723
1,g28,2,1,0.37742427781736676
1,g28,2,8,0.39032813897216817
1,g28,2,32,0.38901261872937454
1,g28,4,1,0.3687779463058073
1,g28,4,8,0.3773491086880872
1,g28,4,32,0.3774185989223276
1,g28,8,1,0.34718216665681545
1,g28,8,8,0.35184636608641784
1,g28,8,32,0.35514322456713154
1,g28,16,1,0.36002589450554934
1,g28,16,8,0.35369731215318856
1,g28,16,32,0.35472571766006367
1,g29,2,1,0.38080404026315323
1,g29,2,8,0.3749439883088226
1,g29,2,32,0.37553093356434464
1,g29,4,1,0.3784604168112504
1,g29,4,8,0.3792534164899308
1,g29,4,32,0.38373549242774
1,g29,8,1,0.3731112181001106
1,g29,8,8,0.3721680251500055
1,g29,8,32,0.37596966051400266
1,g29,16,1,0.3689926249719695
1,g29,16,8,0.3746823457786263
1,g29,16,32,0.37490795559070234
1,g30,2,1,0.37893541127501384
1,g30,2,8,0.37894342561395183
1,g30,2,32,0.3875695683787501
1,g30,4,1,0.3343230849427292
1,g30,4,8,0.3358070535212231
1,g30,4,32,0.34180869805237546
1,g30,8,1,0.36765958942116495
1,g30,8,8,0.3822216934813134
1,g30,8,32,0.3729226557974143
1,g30,16,1,0.38551501798262383
1,g30,16,8,0.3671218652584994
1,g30,16,32,0.36967434109833364
1,g31,2,1,0.38576923865601254
1,g31,2,8,0.3821781460792081
1,g31,2,32,0.37641579458968694
1,g31,4,1,0.37305150697807665
1,g31,4,8,0.3649484389402452
1,g31,4,32,0.36991032697931153
1,g31,8,1,0.34951451522479265
1,g31,8,8,0.35491394596614884
1,g31,8,32,0.3650945626396601
1,g31,16,1,0.3510889198758838
1,g31,16,8,0.34832662715642276
