fold,id,epoch,smoothing,score
2,g18,16,8,0.30381406874485606
2,g18,16,32,0.3060469928881861
2,g19,2,1,0.3044095043484257
2,g19,2,8,0.31393986987142886
2,g19,2,32,0.31581821327538895
2,g19,4,1,0.32490007977531987
2,g19,4,8,0.31951928712791544
2,g19,4,32,0.31501259113650687
2,g19,8,1,0.32834984810103096
2,g19,8,8,0.3308573865857151
2,g19,8,32,0.3435364448077019
2,g19,16,1,0.33477677898237973
2,g19,16,8,0.338315330880313
2,g19,16,32,0.34798225160212054
2,g20,2,1,0.3747662818902775
2,g20,2,8,0.3629488394917722
2,g20,2,32,0.3821793028543112
2,g20,4,1,0.38421499187110075
2,g20,4,8,0.36227930373128875
2,g20,4,32,0.37753692454345894
2,g20,8,1,0.3793015940528724
2,g20,8,8,0.35901877261609616
2,g20,8,32,0.3713151239499852
2,g20,16,1,0.35944384324946294
2,g20,16,8,0.36451168149645014
2,g20,16,32,0.3730043212989453
2,g21,2,1,0.3696478663932688
2,g21,2,8,0.3495740953637709
2,g21,2,32,0.37122235232440626
2,g21,4,1,0.3897919028104567
2,g21,4,8,0.3803261077630004
2,g21,4,32,0.38747037718266725
2,g21,8,1,0.38920412818244404
2,g21,8,8,0.37844975160127936
2,g21,8,32,0.38867155196346864
2,g21,16,1,0.37053877793798123
2,g21,16,8,0.35912934054571444
2,g21,16,32,0.3660803625339544
2,g22,2,1,0.3896737242941085
2,g22,2,8,0.3668135683404267
2,g22,2,32,0.3755566139911927
2,g22,4,1,0.3681800622566912
2,g22,4,8,0.3509823096301984
2,g22,4,32,0.3577069490155407
2,g22,8,1,0.3480335766736671
2,g22,8,8,0.3451378400945547
2,g22,8,32,0.35251465463955134
2,g22,16,1,0.32510894778325594
2,g22,16,8,0.3210728437249392
2,g22,16,32,0.33547443141509653
2,g23,2,1,0.3870449373114977
2,g23,2,8,0.37991273839822737
2,g23,2,32,0.3856450846802341
2,g23,4,1,0.3757193438795796
2,g23,4,8,0.35686931212681183
2,g23,4,32,0.3766766589769847
2,g23,8,1,0.365993877355741
2,g23,8,8,0.3457139891803439
2,g23,8,32,0.3497257490653714
2,g23,16,1,0.3538171671737042
2,g23,16,8,0.3612574459726127
2,g23,16,32,0.36968624330136657
2,g24,2,1,0.33734983232580135
2,g24,2,8,0.3243553449796733
2,g24,2,32,0.3210791553686016
2,g24,4,1,0.35274256831035
2,g24,4,8,0.35036876551345825
2,g24,4,32,0.34398868823001966
2,g24,8,1,0.3444166003123982
2,g24,8,8,0.3312540075614969
2,g24,8,32,0.33053306417722506
2,g24,16,1,0.3419288653535823
2,g24,16,8,0.34245822922007996
2,g24,16,32,0.34526522660120385
2,g25,2,1,0.34137956883547926
2,g25,2,8,0.33092672263119627
2,g25,2,32,0.3326494150527173
2,g25,4,1,0.35217980611577987
2,g25,4,8,0.34450164082836826
2,g25,4,32,0.334430080856417
2,g25,8,1,0.34518194787973155
2,g25,8,8,0.346970516295052
2,g25,8,32,0.33975854155343777
2,g25,16,1,0.3465418365406684
2,g25,16,8,0.34781598629497124
2,g25,16,32,0.35528310447269296
2,g26,2,1,0.34564306912397835
2,g26,2,8,0.33572949449110906
2,g26,2,32,0.33845037930939426
2,g26,4,1,0.34419524970521453
2,g26,4,8,0.3388389800055313
2,g26,4,32,0.3437411104763675
2,g26,8,1,0.32314364217079794
2,g26,8,8,0.3185799943707138
2,g26,8,32,0.32142004627444287
2,g26,16,1,0.33776873003387337
2,g26,16,8,0.3390880409066198
2,g26,16,32,0.3339943313053389
2,g27,2,1,0.34373934804490003
2,g27,2,8,0.35757888089413575
2,g27,2,32,0.35707661689234166
2,g27,4,1,0.3612852700874034
2,g27,4,8,0.348760367017523
2,g27,4,32,0.3561480352336343
2,g27,8,1,0.35514367730640917
2,g27,8,8,0.3439200837273433
2,g27,8,32,0.34927864408804693
2,g27,16,1,0.3492260313398874
2,g27,16,8,0.3345395524411981
2,g27,16,32,0.3464961364857629
2,g28,2,1,0.34551034230398403
2,g28,2,8,0.3557693355429313
2,g28,2,32,0.3553085464463916
2,g28,4,1,0.3429904993709068
2,g28,4,8,0.3543100626026969
2,g28,4,32,0.34900473518587477
2,g28,8,1,0.343550426529269
2,g28,8,8,0.33659030955259306
2,g28,8,32,0.3379634037050141
2,g28,16,1,0.32909978251088334
2,g28,16,8,0.3584114686634618
2,g28,16,32,0.36795753103675344
2,g29,2,1,0.35464562133580874
2,g29,2,8,0.366969558941366
2,g29,2,32,0.3766337711087761
2,g29,4,1,0.3436593569749785
2,g29,4,8,0.3478467288620129
