task,kind,subset,architecture,seed,split,reference_scope,baseline,baseline_subset,participant,gain
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P32,-0.012593790655051396
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P38,8.842875457870658e-05
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P41,-0.011361223118712793
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P47,0.003580282261243739
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P6,-0.0028009142603470094
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P23,-0.004489763878193109
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P28,-0.013544399761163728
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P31,0.0009051071835367575
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P32,-0.020248713675623642
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P38,-0.00321488899241984
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P41,0.011838807286979836
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P47,0.0071996758174647235
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,validation,full,ridge,full,P6,-0.003612386989751637
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P10,0.0009774388932584088
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P11,-0.003637853614151143
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P15,-0.008672976299834989
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P16,-0.06653006499048175
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P37,-0.00917037377740626
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P39,0.009517148673722886
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P45,-0.002039688620466107
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P5,-0.00496677610841556
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P10,0.002802410311500747
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P11,-0.002836051653482108
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P15,0.00496465029251647
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P16,-0.07182997341793351
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P37,-0.0105346879375523
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P39,0.0069471088356911626
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P45,-0.004276490986210524
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260907,test,full,ridge,full,P5,-0.0009423330256312923
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P23,0.005081142250733417
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P28,-0.013085120196834055
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P31,-0.0058236566746777685
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P32,0.000526961421375649
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P38,-0.010881386818785588
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P41,-0.020340765287300333
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P47,0.002124070002406331
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P6,-0.030306284860439625
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P23,-0.0006467034321028242
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P28,-0.020736407969532022
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P31,-0.006516247414391829
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P32,-0.007127961599196597
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P38,-0.014184704565784134
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P41,0.0028592651183922957
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P47,0.005743463558627315
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,validation,full,ridge,full,P6,-0.031117757589844253
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P10,-0.006449699636602135
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P11,0.005957485160519638
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P15,-0.012231417039900938
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P16,-0.026779307325789037
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P37,-0.004686631010240916
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P39,-0.0044996585810981315
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P45,0.01273453561188298
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P5,0.008999214209918782
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P10,-0.004624728218359797
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P11,0.006759287121188673
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P15,0.0014062095524505214
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P16,-0.0320792157532408
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P37,-0.0060509451703869566
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P39,-0.007069698419129855
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P45,0.010497733246138563
arousal_primary_6s,regression,Eye_Pupil_no_quality,LSTM,20260908,test,full,ridge,full,P5,0.01302365729270305
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P23,-0.0017280755992207242
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P28,-0.0025840919259472184
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P31,-0.003373258790151046
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P32,-0.015232732706794372
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P38,0.0006582674771435926
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P41,-0.019523940331037548
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P47,0.006224371852213029
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil_no_quality,P6,-0.07329782962845455
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P23,-0.007455921282056965
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P28,-0.010235379698645186
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P31,-0.0040658495298651065
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P32,-0.022887655727366618
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P38,-0.002645050269854954
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P41,0.0036760900746550806
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P47,0.009843765408434013
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,validation,full,ridge,full,P6,-0.07410930235785917
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P10,0.003200372641872784
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P11,-0.01006017181042329
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P15,-0.009199319130084982
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P16,-0.06443184063008223
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P37,0.0033692642976664855
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P39,-0.02000616003523281
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P45,0.002350983011217833
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,matched,ridge,Eye_Pupil_no_quality,P5,8.743824397783317e-05
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P10,0.005025344060115122
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P11,-0.009258369849754255
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P15,0.0044383074622664775
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P16,-0.06973174905753399
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P37,0.002004950137520445
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P39,-0.022576199873264535
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P45,0.00011418064547341622
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260907,test,full,ridge,full,P5,0.004111881326762101
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P23,0.010488007738312044
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P28,-1.7880914994439223e-05
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P31,-0.00222590826569935
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P32,-0.0062918680004717675
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P38,-0.00610576617539671
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P41,-0.020755718446729632
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P47,0.007171236103212797
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,matched,ridge,Eye_Pupil_no_quality,P6,-0.016890293050785488
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P23,0.004760162055475803
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P28,-0.007669168687692407
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P31,-0.002918499005413411
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P32,-0.013946791021044014
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P38,-0.009409083922395256
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P41,0.002444311958962997
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P47,0.010790629659433781
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,validation,full,ridge,full,P6,-0.017701765780190115
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P10,-0.0022967825836082145
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P11,0.004177253995285124
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P15,-0.0055150233541529925
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P16,-0.05519329909186099
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P37,0.005606856797390258
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P39,-0.0038994301200281356
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P45,0.003259650515324397
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,matched,ridge,Eye_Pupil_no_quality,P5,-0.010477080928288252
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P10,-0.0004718111653658763
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P11,0.004979055955954159
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P15,0.008122603238198467
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P16,-0.06049320751931275
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P37,0.004242542637244218
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P39,-0.006469469958059859
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P45,0.0010228481495799802
arousal_primary_6s,regression,Eye_Pupil_no_quality,BiLSTM,20260908,test,full,ridge,full,P5,-0.0064526378455039834
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P23,-0.04589371980676327
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P28,0.022477175161738916
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P31,-0.00512820512820511
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P32,0.036616776888270086
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P38,-0.0063366585105715245
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P41,-0.018051450465243535
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P47,0.007968127490039723
attention_primary,classification,full,TCN,20260907,validation,MLP_current_full,MLP_current,full,P6,0.007643395607997372
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P10,-0.032501262535170605
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P11,0.018633540372670787
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P15,0.02440063283436772
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P16,0.01635991820040894
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P37,0.028520499108734443
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P39,-0.004166666666666652
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P45,0.037941111711603526
attention_primary,classification,full,TCN,20260907,test,MLP_current_full,MLP_current,full,P5,0.06196581196581191
